path	translation	split
common_voice_cy_17333472.mp3	What’s the news?	train_dup
common_voice_cy_17333473.mp3	I’m going to fly from Dublin to Paris.	train_dup
common_voice_cy_17333474.mp3	It’s painful.	test_dup
common_voice_cy_17333475.mp3	Do you want tea or coffee?	test_dup
common_voice_cy_17333476.mp3	Do you have any Welsh language books?	dev_covost
common_voice_cy_17333477.mp3	What's the difference between positive and negative transfer?	dev_covost
common_voice_cy_17333478.mp3	What are the headlines?	dev_covost
common_voice_cy_17333479.mp3	The majority of the population didn’t have jobs.	test_dup
common_voice_cy_17333483.mp3	Osian liked acting and also performed with Theatr Fach Llangefni.	test_dup
common_voice_cy_17333484.mp3	What is the length of the wood now in meters and centimeters?	train_dup
common_voice_cy_17333485.mp3	I’m also looking forward to looking for new talent.	dev_covost
common_voice_cy_17333486.mp3	I sent you an e-mail today.	test_dup
common_voice_cy_17333487.mp3	One more thing is to take enough chocolate or something similar.	dev_covost
common_voice_cy_17333488.mp3	The man was arrested by police in Hungary.	dev_covost
common_voice_cy_17333492.mp3	to come, advice, teachers, small, or, happen, magic, go to see	test_dup
common_voice_cy_17333493.mp3	Hunger is the best sauce.	test_dup
common_voice_cy_17333494.mp3	I have a great revelation to share with you people.	train_dup
common_voice_cy_17333495.mp3	What is the difference between the information in the circle and the square?	train_dup
common_voice_cy_17333496.mp3	It’s raining.	train_dup
common_voice_cy_17333497.mp3	Humor helps you get from day to day.	train_dup
common_voice_cy_17333498.mp3	Can we have the bill, please?	test_dup
common_voice_cy_17333499.mp3	I can’t dance!	dev_covost
common_voice_cy_17333500.mp3	It's twenty minutes past one.	test_dup
common_voice_cy_17333501.mp3	That will be in cinemas in the new year.	dev_covost
common_voice_cy_17333502.mp3	Who is Father Christmas.	test_dup
common_voice_cy_17333503.mp3	We couldn’t treat them like any other political party.	dev_covost
common_voice_cy_17333504.mp3	mother, this was young, it is possible, Middle Ages, chapel, school, years	test_dup
common_voice_cy_17333505.mp3	I'll start with a melon.	train_dup
common_voice_cy_17333506.mp3	What did your bullet points from the previous session say?	dev_covost
common_voice_cy_17333507.mp3	What kind of food did poor people receive in the workhouses?	train_dup
common_voice_cy_17333508.mp3	What are the stylistic features of the piece?	dev_covost
common_voice_cy_17333509.mp3	While we are members of the European Union the funding will continue.	test_dup
common_voice_cy_17333510.mp3	It’s foggy.	test_dup
common_voice_cy_17333511.mp3	Germany easily beat England.	dev_covost
common_voice_cy_17333512.mp3	Speaking!	test_dup
common_voice_cy_17333513.mp3	I come from Ireland.	test_dup
common_voice_cy_17333514.mp3	What time will breakfast be available?	dev_covost
common_voice_cy_17333515.mp3	There will be a music session in the pub at nine.	dev_covost
common_voice_cy_17333516.mp3	Some minutes ago.	dev_covost
common_voice_cy_17333517.mp3	A lot of people were shouting and screaming.	test_dup
common_voice_cy_17333518.mp3	Be quiet	train_dup
common_voice_cy_17333519.mp3	What was the price of the travel ticket all the other days?	dev_covost
common_voice_cy_17333520.mp3	Is anyone available to help in their place?	dev_covost
common_voice_cy_17333521.mp3	He claimed that he could not remember what happened on the path.	dev_covost
common_voice_cy_17335973.mp3	tungsten, Egypt, athletics, fawkes, bilingual, carnhedryn, calves, everybody	train_dup
common_voice_cy_17335974.mp3	I’m learning Welsh.	dev_covost
common_voice_cy_17335975.mp3	What’s the news?	dev_covost
common_voice_cy_17701733.mp3	What’s the difference between input and output?	train_dup
common_voice_cy_17701734.mp3	Dafydd Iwan, Dewi Pws Morris, Saint David	dev_covost
common_voice_cy_17701735.mp3	What was the most interesting truth you heard?	dev_covost
common_voice_cy_17701736.mp3	Most of the prisoners were immediately killed in a gas chamber.	test_dup
common_voice_cy_17701737.mp3	How many hundreds, tens and units are in the numbers below?	dev_covost
common_voice_cy_17732289.mp3	I want to keep a room.	dev_covost
common_voice_cy_17732290.mp3	How many biscuits will each friend get?	dev_covost
common_voice_cy_17732291.mp3	In your opinion, a dessert needed to follow the meal?	test_dup
common_voice_cy_17732292.mp3	What’s the news?	dev_covost
common_voice_cy_17732293.mp3	The accommodation was terrible.	train_dup
common_voice_cy_17732299.mp3	Can you remind me what information is needed?	test_dup
common_voice_cy_17732300.mp3	Wrexham won.	test_dup
common_voice_cy_17732301.mp3	How many people like blue or red best?	dev_covost
common_voice_cy_17732302.mp3	In half an hour.	test_dup
common_voice_cy_17732303.mp3	How much does a ticket cost?	dev_covost
common_voice_cy_17732305.mp3	I speak a little.	train_dup
common_voice_cy_17732307.mp3	He has a handsome face.	train_dup
common_voice_cy_17732308.mp3	There are teams out walking and a rescue helicopter.	train_dup
common_voice_cy_17732309.mp3	What is an Eisteddfod chair?	dev_covost
common_voice_cy_17732310.mp3	Did you see Pobl y Cwm last night?	dev_covost
common_voice_cy_17732312.mp3	It's not satisfactory.	test_dup
common_voice_cy_17732313.mp3	He’s hungover.	test_dup
common_voice_cy_17732315.mp3	Caerhun, lion, outpouring, languages, expanse of land, hollow riverbank, Bontddu, (my) nose	dev_covost
common_voice_cy_17732316.mp3	What’s the difference between the hottest and coldest day?	train_dup
common_voice_cy_17732317.mp3	What is the difference in their length in millimeters?	test_dup
common_voice_cy_17732319.mp3	May I help you?	dev_covost
common_voice_cy_17732320.mp3	No one travelling on the bus was injured.	dev_covost
common_voice_cy_17732321.mp3	tungsten, Egypt, athletics, fawkes, bilingual, carnhedryn, calves, everybody	train_dup
common_voice_cy_17732322.mp3	Hopefully the weather will be better tomorrow.	test_dup
common_voice_cy_17732323.mp3	I’m a student.	dev_covost
common_voice_cy_17732324.mp3	It costs thirty pounds.	dev_covost
common_voice_cy_17732325.mp3	How much is a one-way ticket?	train_dup
common_voice_cy_17732326.mp3	Would you mind speaking slower please?	test_dup
common_voice_cy_17732327.mp3	How many matches will be in the tenth diagram?	dev_covost
common_voice_cy_17732328.mp3	She’s an aunt on my mother’s side.	dev_covost
common_voice_cy_17732329.mp3	What are the four different types of bone in the body?	test_dup
common_voice_cy_17732330.mp3	I teach biology.	dev_covost
common_voice_cy_17732331.mp3	It’s warm.	train_dup
common_voice_cy_17732332.mp3	some, steroid, support, yellow, close, garage, death, among	test_dup
common_voice_cy_17732333.mp3	I am Siôn.	test_dup
common_voice_cy_17732334.mp3	Pembrokeshire, to see, each other, but there wasn’t, yes, one of your friends, range	dev_covost
common_voice_cy_17732335.mp3	Yes, please.	dev_covost
common_voice_cy_17732336.mp3	It’s round the corner.	test_dup
common_voice_cy_17732337.mp3	He’s drunk.	train_dup
common_voice_cy_17732338.mp3	What is the role of the bees in the hive, especially over the winter?	dev_covost
common_voice_cy_17732339.mp3	Also there’s plenty of variety, so there’s something for everybody.	dev_covost
common_voice_cy_17732340.mp3	Can we go?	dev_covost
common_voice_cy_17732341.mp3	Can you find a sub-heading in the pamphlet?	dev_covost
common_voice_cy_17732342.mp3	Do you want tea or coffee?	test_dup
common_voice_cy_17732343.mp3	What kind of food did poor people receive in the workhouses?	train_dup
common_voice_cy_17732349.mp3	Could you give me something for a cough?	train_dup
common_voice_cy_17732350.mp3	Where are the nearest public restrooms?	test_dup
common_voice_cy_17732351.mp3	Allgo, Clawddnewydd, chick, fields, to lull, sage, cowboys, reddish-black	test_dup
common_voice_cy_17732352.mp3	Is it open to the public?	test_dup
common_voice_cy_17732353.mp3	He hit the man several times through the car window.	dev_covost
common_voice_cy_17732355.mp3	What is the name given to a group of genetically identical organisms?	dev_covost
common_voice_cy_17732358.mp3	Is there a phone box here?	test_dup
common_voice_cy_17732360.mp3	She will be back at two o’clock.	dev_covost
common_voice_cy_17732363.mp3	What were the headlines yesterday?	dev_covost
common_voice_cy_17732364.mp3	Enough to remind one of Scotland’s referendum.	dev_covost
common_voice_cy_17732365.mp3	English was the language of the home as her mother could not speak the language.	dev_covost
common_voice_cy_17732366.mp3	I want a refund.	test_dup
common_voice_cy_17732367.mp3	Is there a note to remind children to respect nature?	train_dup
common_voice_cy_17732368.mp3	I'm really looking forward to the holidays.	test_dup
common_voice_cy_17732369.mp3	How much does a single room cost?	test_dup
common_voice_cy_17732370.mp3	There are also several dictionaries of terms available online.	test_dup
common_voice_cy_17732371.mp3	What is a chemical compound?	test_dup
common_voice_cy_17732372.mp3	The application will be discussed next week.	dev_covost
common_voice_cy_17732373.mp3	It’s raining.	train_dup
common_voice_cy_17732379.mp3	What will the weather be tomorrow?	test_dup
common_voice_cy_17732380.mp3	Do you smoke?	test_dup
common_voice_cy_17732381.mp3	Be careful not to buy a pig in a poke.	train_dup
common_voice_cy_17732382.mp3	The majority of the population didn’t have jobs.	test_dup
common_voice_cy_17732383.mp3	What is Welsh language Wikipedia?	dev_covost
common_voice_cy_17732384.mp3	Any hedgehog out in daylight needs help.	test_dup
common_voice_cy_17732385.mp3	What are the differences between the different classes?	test_dup
common_voice_cy_17732386.mp3	I’m tired.	dev_covost
common_voice_cy_17732387.mp3	A glass of white wine.	dev_covost
common_voice_cy_17732388.mp3	I can’t dance!	dev_covost
common_voice_cy_17732391.mp3	I work in a factory.	dev_covost
common_voice_cy_17732393.mp3	What do they need to ensure safety?	test_dup
common_voice_cy_17732396.mp3	While we are members of the European Union the funding will continue.	test_dup
common_voice_cy_17732397.mp3	Please, please.	test_dup
common_voice_cy_17732398.mp3	I’ve lost a button!	dev_covost
common_voice_cy_17732399.mp3	They played well.	dev_covost
common_voice_cy_17732400.mp3	What is the measurement of the resource below in blocks?	test_dup
common_voice_cy_17732401.mp3	She will start at two o’clock.	dev_covost
common_voice_cy_17732402.mp3	Really they are a form of conservatism.	dev_covost
common_voice_cy_17732403.mp3	We’ll have fun!	train_dup
common_voice_cy_17732409.mp3	Do you have a car park?	dev_covost
common_voice_cy_17732410.mp3	Twenty liters of diesel.	test_dup
common_voice_cy_17732411.mp3	Are there any items on lone within the property?	train_dup
common_voice_cy_17732412.mp3	Cheers!	test_dup
common_voice_cy_17732413.mp3	Where did you learn Welsh?	dev_covost
common_voice_cy_17732414.mp3	Where can I buy postcards?	test_dup
common_voice_cy_17732415.mp3	I’m sorry, she’s not here.	test_dup
common_voice_cy_17732416.mp3	mother, this was young, it is possible, Middle Ages, chapel, school, years	test_dup
common_voice_cy_17732417.mp3	What is the difference between biological and normal washing powder?	dev_covost
common_voice_cy_17732418.mp3	The service to celebrate his life will be at Bangor Crematorium.	dev_covost
common_voice_cy_17732419.mp3	What is the length of the border needed to go around the table?	train_dup
common_voice_cy_17732420.mp3	I’m not very tall, but I’m taller than Tom Cruise!	dev_covost
common_voice_cy_17732421.mp3	What is the Lord’s prayer?	dev_covost
common_voice_cy_17732422.mp3	It is not clear what the structures are or were for.	test_dup
common_voice_cy_17732423.mp3	The temperature will rise to ten degrees Celsius.	dev_covost
common_voice_cy_17732424.mp3	I’m angry.	test_dup
common_voice_cy_17732425.mp3	Are you tired?	test_dup
common_voice_cy_17732426.mp3	I will need it for a week.	dev_covost
common_voice_cy_17732427.mp3	I’m scared of dogs.	dev_covost
common_voice_cy_17732428.mp3	My favorite subject is History.	train_dup
common_voice_cy_17732434.mp3	Gosford Park is my favorite film.	test_dup
common_voice_cy_17732435.mp3	This is my wife.	dev_covost
common_voice_cy_17732436.mp3	There were examples of members of parliament being targeted also.	dev_covost
common_voice_cy_17732437.mp3	It's twenty minutes past one.	test_dup
common_voice_cy_17732438.mp3	They’re losing.	test_dup
common_voice_cy_17732439.mp3	It’s windy.	test_dup
common_voice_cy_17732440.mp3	What is Islam?	train_dup
common_voice_cy_17732441.mp3	It is twenty to two.	test_dup
common_voice_cy_17732442.mp3	What is the law of Hywel the Good?	dev_covost
common_voice_cy_17732443.mp3	Humor helps you get from day to day.	train_dup
common_voice_cy_17732444.mp3	The bus will be late.	train_dup
common_voice_cy_17732445.mp3	I’m soaking wet!	dev_covost
common_voice_cy_17732446.mp3	They also need to test the blood level up to eight times a day.	dev_covost
common_voice_cy_17732447.mp3	I speak a little bit of Irish.	dev_covost
common_voice_cy_17732448.mp3	I speak French fluently.	dev_covost
common_voice_cy_17732459.mp3	Do you have a family?	test_dup
common_voice_cy_17732460.mp3	I’m an electrician.	dev_covost
common_voice_cy_17732461.mp3	Can you please send an official order upon receipt?	dev_covost
common_voice_cy_17732462.mp3	Another time he began swearing at customers.	test_dup
common_voice_cy_17732463.mp3	We wanted to give them to people that were performing.	dev_covost
common_voice_cy_17732464.mp3	From which platform does the train go?	dev_covost
common_voice_cy_17732465.mp3	Like to like	dev_covost
common_voice_cy_17732466.mp3	They are currently closed.	test_dup
common_voice_cy_17732467.mp3	At seven o'clock.	test_dup
common_voice_cy_17732468.mp3	Who was Bobby Jones?	dev_covost
common_voice_cy_17732471.mp3	Do you want to go out for a meal?	test_dup
common_voice_cy_17732472.mp3	Could you recommend somewhere?	test_dup
common_voice_cy_17732473.mp3	What is the maximum figure that can be borrowed towards this cost?	dev_covost
common_voice_cy_17732474.mp3	Officers are now working to identify the body.	test_dup
common_voice_cy_17732475.mp3	Who is Father Christmas.	test_dup
common_voice_cy_17732484.mp3	Can you give specific examples of the impact of your work?	train_dup
common_voice_cy_17732485.mp3	What time will the game be on?	test_dup
common_voice_cy_17732486.mp3	Is it safe to swim here?	dev_covost
common_voice_cy_17732487.mp3	Thank you, we enjoyed our visit.	test_dup
common_voice_cy_17732488.mp3	One more thing is to take enough chocolate or something similar.	dev_covost
common_voice_cy_17732494.mp3	cream, cell membrane, goose, two bowler hats, weights, Nantperis, Bodffordd, poem	dev_covost
common_voice_cy_17732496.mp3	Can I have a bag?	dev_covost
common_voice_cy_17732497.mp3	to do, ok, one, to say, voice, after, with, lake	dev_covost
common_voice_cy_17732498.mp3	Her hair is colored red.	test_dup
common_voice_cy_17732499.mp3	He’s talented.	dev_covost
common_voice_cy_17732500.mp3	Free nursery care provision.	dev_covost
common_voice_cy_17732501.mp3	Where is the ticket office?	dev_covost
common_voice_cy_17732502.mp3	The second thing is that he wears a tie almost everywhere.	dev_covost
common_voice_cy_17732503.mp3	It’s half past one.	dev_covost
common_voice_cy_17732514.mp3	She’s always happy.	test_dup
common_voice_cy_17732515.mp3	How much cement will he need to complete the task?	dev_covost
common_voice_cy_17732516.mp3	meaning, good, excellent, it’s important, I was, dead, a number of eggs, mayor	dev_covost
common_voice_cy_17732517.mp3	What is your favourite film?	dev_covost
common_voice_cy_17732518.mp3	The village will officially open in December.	dev_covost
common_voice_cy_17732524.mp3	I retired last year.	dev_covost
common_voice_cy_17732525.mp3	How many presents are under the tree now?	dev_covost
common_voice_cy_17732526.mp3	The traffic is heavy in the center of town.	dev_covost
common_voice_cy_17732527.mp3	Germany easily beat England.	dev_covost
common_voice_cy_17732528.mp3	What is the National Eisteddfod’s chair?	train_dup
common_voice_cy_17732529.mp3	I started writing stories.	test_dup
common_voice_cy_17732530.mp3	In unity there is strength.	dev_covost
common_voice_cy_17732531.mp3	I’ve seen that already.	test_dup
common_voice_cy_17732533.mp3	Ifan Huw Dafydd, Iwan Llwyd, John Pierce Jones	train_dup
common_voice_cy_17732535.mp3	No.	train_dup
common_voice_cy_17732539.mp3	Who was T. Llew Jones?	dev_covost
common_voice_cy_17732540.mp3	What is the difference between an analogue clock and a digital clock?	dev_covost
common_voice_cy_17732541.mp3	Can you explain what are the main features of a self portrait?	dev_covost
common_voice_cy_17732542.mp3	I don’t have change.	dev_covost
common_voice_cy_17732543.mp3	Can we have the bill, please?	test_dup
common_voice_cy_17732549.mp3	And this permission was not given without question.	test_dup
common_voice_cy_17732550.mp3	Did you see the weather forecast?	test_dup
common_voice_cy_17732551.mp3	But there are some obstacles in place on the main roads between Hungary and Austria.	dev_covost
common_voice_cy_17732552.mp3	The language of religion comes very naturally to me.	test_dup
common_voice_cy_17732553.mp3	Manon Steffan Ros, Myrddin ap Dafydd, Basques	test_dup
common_voice_cy_17732558.mp3	The control sample was treated as the test sample.	test_dup
common_voice_cy_17732559.mp3	The meal was excellent.	test_dup
common_voice_cy_17732560.mp3	Remember to say if this gets boring.	dev_covost
common_voice_cy_17732562.mp3	Will it be Tuesday tomorrow?	test_dup
common_voice_cy_17732563.mp3	Two one to Cardiff.	dev_covost
common_voice_cy_17732564.mp3	Where is the closest garage?	dev_covost
common_voice_cy_17732565.mp3	Gwauncaegurwen when the broadcaster was seven years old.	dev_covost
common_voice_cy_17732566.mp3	Can I pay with a credit card?	dev_covost
common_voice_cy_17732568.mp3	How are things?	test_dup
common_voice_cy_17732569.mp3	The price of installing a memorial is also expected to rise.	test_dup
common_voice_cy_17732570.mp3	Yes.	dev_covost
common_voice_cy_17732571.mp3	Do you have children?	dev_covost
common_voice_cy_17732572.mp3	What’s your mobile phone number?	train_dup
common_voice_cy_17732573.mp3	What about you?	test_dup
common_voice_cy_17732579.mp3	a few, the cave, then, Liverpool, schools, park, catch, children	dev_covost
common_voice_cy_17732580.mp3	What’s the weather tomorrow?	dev_covost
common_voice_cy_17732581.mp3	Are you ok?	dev_covost
common_voice_cy_17732582.mp3	What time will breakfast be available?	dev_covost
common_voice_cy_17732583.mp3	What did your bullet points from the previous session say?	dev_covost
common_voice_cy_17732584.mp3	My mother is a doctor.	test_dup
common_voice_cy_17732585.mp3	Buddhism, Botswana, tendon, today, Ebbw Vale, storyteller, Llangeitho, voices	dev_covost
common_voice_cy_17732586.mp3	What color is it?	train_dup
common_voice_cy_17732587.mp3	Some fans had a unique experience.	test_dup
common_voice_cy_17732588.mp3	What is the difference between the information in the circle and the square?	train_dup
common_voice_cy_17732589.mp3	I’m going to see a drama.	dev_covost
common_voice_cy_17732590.mp3	What is the length of the wood now in meters and centimeters?	train_dup
common_voice_cy_17732591.mp3	What is the National Eisteddfod of Wales?	train_dup
common_voice_cy_17732592.mp3	Does this train go to Swansea?	dev_covost
common_voice_cy_17732593.mp3	I like learning new languages.	train_dup
common_voice_cy_17732594.mp3	What is the name of the science in which people study earthquakes?	test_dup
common_voice_cy_17732596.mp3	I’m going to the pub tonight.	train_dup
common_voice_cy_17732597.mp3	When will the bus ride be?	test_dup
common_voice_cy_17732598.mp3	I will phone her back tomorrow.	test_dup
common_voice_cy_17732599.mp3	I’m going to fly from Dublin to Paris.	train_dup
common_voice_cy_17732602.mp3	What is the price of the trousers after receiving the discount?	dev_covost
common_voice_cy_17732604.mp3	A special rescue engine was also sent from Caernarfon.	dev_covost
common_voice_cy_17732606.mp3	I learnt Welsh in school.	test_dup
common_voice_cy_17732607.mp3	According to some reports the smell of gas was in the area.	dev_covost
common_voice_cy_17732608.mp3	I’m on a diet.	train_dup
common_voice_cy_17732609.mp3	Play dance music	test_dup
common_voice_cy_17732610.mp3	The neighbors are very noisy.	test_dup
common_voice_cy_17732611.mp3	Five, three, eight, one, seven, two.	train_dup
common_voice_cy_17732612.mp3	Turn right.	dev_covost
common_voice_cy_17732613.mp3	I don’t have children.	dev_covost
common_voice_cy_17732614.mp3	What time does the last bus leave?	test_dup
common_voice_cy_17732615.mp3	Do you have any Welsh language books?	dev_covost
common_voice_cy_17732616.mp3	The line is busy.	dev_covost
common_voice_cy_17732617.mp3	A nation without a language, a nation without a heart.	dev_covost
common_voice_cy_17732618.mp3	Do you play rugby?	test_dup
common_voice_cy_17732624.mp3	Five euros, please.	test_dup
common_voice_cy_17732625.mp3	There are two bedrooms.	test_dup
common_voice_cy_17732626.mp3	Where are the toilets, please?	test_dup
common_voice_cy_17732627.mp3	A number of prison officers were killed and parts of the prisons were damaged.	dev_covost
common_voice_cy_17732628.mp3	mosaic, Cornish, hollow-way, Sennybridge, Newcastle, Lowri, alive, russet	dev_covost
common_voice_cy_17732629.mp3	I have a brand new computer but I don't understand how it works.	dev_covost
common_voice_cy_17732630.mp3	I sent you an e-mail today.	test_dup
common_voice_cy_17732631.mp3	Can I help you?	test_dup
common_voice_cy_17732632.mp3	It’s remarkably boring!	dev_covost
common_voice_cy_17732633.mp3	Rhys Ifans, Saunders Lewis, Tom Jones	dev_covost
common_voice_cy_17732635.mp3	I need soap, please.	train_dup
common_voice_cy_17732636.mp3	Can you recommend a good beach?	train_dup
common_voice_cy_17732637.mp3	Who came second?	test_dup
common_voice_cy_17732638.mp3	He’s a stubborn little boy.	dev_covost
common_voice_cy_17732639.mp3	Ten pounds, please.	dev_covost
common_voice_cy_17732640.mp3	I’m very fond of running.	train_dup
common_voice_cy_17732641.mp3	What are the headlines?	dev_covost
common_voice_cy_17732642.mp3	I’m going out with my friends tonight.	test_dup
common_voice_cy_17732643.mp3	What is biodiversity and how can it be measured?	test_dup
common_voice_cy_17732644.mp3	Do you sell Welsh language books?	test_dup
common_voice_cy_17732645.mp3	Who is Sarra Elgan?	dev_covost
common_voice_cy_17732646.mp3	The finish line will be by the City Hall in the center of Cardiff.	train_dup
common_voice_cy_17732647.mp3	They talk too fast on the news.	train_dup
common_voice_cy_17732648.mp3	She’s a student.	test_dup
common_voice_cy_17732649.mp3	the Great Depression, the Middle Ages, the Cold War	dev_covost
common_voice_cy_17732650.mp3	She’s expecting.	dev_covost
common_voice_cy_17732651.mp3	I’ve had a room.	test_dup
common_voice_cy_17732652.mp3	Did you get hurt when you fell?	dev_covost
common_voice_cy_17732653.mp3	I'll start with a melon.	train_dup
common_voice_cy_17732654.mp3	Go away you fool!	dev_covost
common_voice_cy_17732655.mp3	Another member of the same family was jailed for kidnapping.	dev_covost
common_voice_cy_17732656.mp3	I’m not worried that the standard will fall.	test_dup
common_voice_cy_17732657.mp3	I’m a vegetarian.	test_dup
common_voice_cy_17732658.mp3	Click around the image below to find out more.	test_dup
common_voice_cy_17732659.mp3	What's the difference between old toys and new toys?	test_dup
common_voice_cy_17732660.mp3	I’m thirty years old.	train_dup
common_voice_cy_17732662.mp3	warn, Elen, upgrade, that, bike, Wales, give, member	test_dup
common_voice_cy_17732663.mp3	He was jailed for nine months at Mold Crown Court on Thursday.	dev_covost
common_voice_cy_17732664.mp3	Play dance music	test_dup
common_voice_cy_17732665.mp3	Here’s my daughter.	train_dup
common_voice_cy_17732666.mp3	Do I have enough money to order a drink and one fruit?	dev_covost
common_voice_cy_17732667.mp3	Can I see that?	dev_covost
common_voice_cy_17732668.mp3	What is the Lord’s prayer?	dev_covost
common_voice_cy_17732669.mp3	government, but, that is, bishop, arrive, and being, course, cars	test_dup
common_voice_cy_17732670.mp3	Can you please confirm your attendance?	dev_covost
common_voice_cy_17732671.mp3	The health service is the other topic that matters to him.	test_dup
common_voice_cy_17732672.mp3	The money will also help provide private and affordable housing.	test_dup
common_voice_cy_17732673.mp3	What kind of bird was the funny little creature?	dev_covost
common_voice_cy_17732679.mp3	Would you take a cup of tea?	dev_covost
common_voice_cy_17732680.mp3	Play music	dev_covost
common_voice_cy_17732681.mp3	Nine adults and four children were treated at the park for injuries.	test_dup
common_voice_cy_17732682.mp3	He is available at the Llanelli crematorium at the moment.	train_dup
common_voice_cy_17732683.mp3	Is this address correct?	dev_covost
common_voice_cy_17732684.mp3	author, no, was it possible, to come, the old, I have, last, start	test_dup
common_voice_cy_17732685.mp3	There is no further information about the death at this time.	test_dup
common_voice_cy_17732686.mp3	There will be heavy rain in the south.	test_dup
common_voice_cy_17732687.mp3	But there is no delay in the area at the moment.	dev_covost
common_voice_cy_17732688.mp3	My father is a dentist.	test_dup
common_voice_cy_17732689.mp3	A temporary minister was been appointed to the church.	test_dup
common_voice_cy_17732690.mp3	I’m very full.	test_dup
common_voice_cy_17732691.mp3	(my) pick, ships, player, cow, houses, Pontsticill, Noble, stinking dog	test_dup
common_voice_cy_17732692.mp3	traveler, burden, in, Huws, afternoon, rhythm, great, round fort	test_dup
common_voice_cy_17732694.mp3	Be quiet	train_dup
common_voice_cy_17732695.mp3	Half a pint of tap water.	test_dup
common_voice_cy_17732696.mp3	Turn left.	dev_covost
common_voice_cy_17732697.mp3	Many people were treated for breathing problems following the conflict.	dev_covost
common_voice_cy_17732698.mp3	Three men that were arrested on Monday remain in custody.	dev_covost
common_voice_cy_17732699.mp3	Tell a joke	dev_covost
common_voice_cy_17732700.mp3	A return ticket to Cardiff, please.	test_dup
common_voice_cy_17732701.mp3	I’m starving.	train_dup
common_voice_cy_17732702.mp3	Can I use my credit card?	test_dup
common_voice_cy_17732703.mp3	How does this help us understand the incident?	test_dup
common_voice_cy_17732709.mp3	We had fun last night.	test_dup
common_voice_cy_17732710.mp3	Work on the construction of the main building will begin within the next few weeks.	test_dup
common_voice_cy_17732711.mp3	It’s snowing.	test_dup
common_voice_cy_17732712.mp3	But the service is expected to be delayed for some hours.	test_dup
common_voice_cy_17732713.mp3	Therefore how many children are there in the two classes?	dev_covost
common_voice_cy_17732714.mp3	Do you have a pet?	test_dup
common_voice_cy_17732715.mp3	I’ve had a belly full.	test_dup
common_voice_cy_17732716.mp3	I like this.	dev_covost
common_voice_cy_17732717.mp3	I want to send a post card to Ireland.	test_dup
common_voice_cy_17732718.mp3	Will you give me the salt, please?	dev_covost
common_voice_cy_17732719.mp3	She has won an Oscar.	test_dup
common_voice_cy_17732720.mp3	What is your e-mail address?	dev_covost
common_voice_cy_17732721.mp3	It's not satisfactory.	train_dup
common_voice_cy_17732722.mp3	But I may have just fallen into my own trap.	dev_covost
common_voice_cy_17732723.mp3	Nantclwyd, genealogy, Culhwch, euthanasia, turnip, neck, cube, spear	test_dup
common_voice_cy_17732724.mp3	above, salvation, blizzard, before, jobs, hear, coat of arms, thickness	test_dup
common_voice_cy_17732725.mp3	Could you lend me twenty pence?	test_dup
common_voice_cy_17732726.mp3	It’s cold.	test_dup
common_voice_cy_17732727.mp3	Above all the right to leave is the criterion of sovereignty.	test_dup
common_voice_cy_17732728.mp3	It’s downstairs.	dev_covost
common_voice_cy_17732730.mp3	I don’t like it.	test_dup
common_voice_cy_17732732.mp3	The reason is the economic climate and less use of the resource.	train_dup
common_voice_cy_17732733.mp3	What was the price of the travel ticket all the other days?	dev_covost
common_voice_cy_17732735.mp3	What's the difference between positive and negative transfer?	dev_covost
common_voice_cy_17732736.mp3	I saw a very good program last night.	dev_covost
common_voice_cy_17732739.mp3	What’s the weather tomorrow?	train_dup
common_voice_cy_17732740.mp3	to come, advice, teachers, small, or, happen, magic, go to see	test_dup
common_voice_cy_17732741.mp3	It’s shameful.	test_dup
common_voice_cy_17732742.mp3	How many red squares will there be in the tenth diagram?	test_dup
common_voice_cy_17732743.mp3	Speaking!	test_dup
common_voice_cy_17733550.mp3	In the church there are two stones from the Roman age.	train_dup
common_voice_cy_17733551.mp3	She has long curly hair.	dev_covost
common_voice_cy_17733552.mp3	How many people celebrate birthdays in the most popular month?	dev_covost
common_voice_cy_17733553.mp3	Local reports say that a bag full of explosives was fired.	dev_covost
common_voice_cy_17733564.mp3	She was certainly not all-present like today.	test_dup
common_voice_cy_17733565.mp3	Can you book me a taxi, please?	dev_covost
common_voice_cy_17733566.mp3	I’m a lawyer.	dev_covost
common_voice_cy_17733567.mp3	Would you mind repeating that?	train_dup
common_voice_cy_17733568.mp3	families, dough, Menai Bridge, kibbutz, waterfall, color, Minoan, nymph	dev_covost
common_voice_cy_17733579.mp3	People still come to me to ask where I got her from.	test_dup
common_voice_cy_17733580.mp3	You will have to go back.	test_dup
common_voice_cy_17733581.mp3	It’s on the first of July.	train_dup
common_voice_cy_17733582.mp3	For how long do you want to stay?	dev_covost
common_voice_cy_17733583.mp3	A judge will now review the case.	dev_covost
common_voice_cy_17733589.mp3	It’s on the other side of the city.	dev_covost
common_voice_cy_17733590.mp3	What's your favorite film, TV program or book?	test_dup
common_voice_cy_17733591.mp3	Can we meet at that time please?	test_dup
common_voice_cy_17733592.mp3	The emergency services were called around an hour ago.	train_dup
common_voice_cy_17733593.mp3	Five pounds fifty, please.	test_dup
common_voice_cy_17733599.mp3	Cardiff is winning.	dev_covost
common_voice_cy_17733600.mp3	Do you want me to think of one or do you have something specific for them?	dev_covost
common_voice_cy_17733601.mp3	Phone me at seven o’clock in the morning, please.	test_dup
